amount,unit,recipe_id,ingredient_id
2,cups,9082,857
0.75,cup,9082,44
0.25,cup,9082,5
1,jar,9082,1299
0,NULL,9082,51
0,NULL,9082,780
4,cups,9083,1300
0.25,cup,9083,861
3,tablespoons,9083,17
2,tablespoons,9083,1301
0.25,cup,9083,60
2,tablespoons,9083,14
1,tablespoon,9083,1154
2,packages,9084,267
1,NULL,9084,181
2,NULL,9084,4
1,NULL,9084,801
1,can ,9084,814
0.5,cup,9084,264
10,ounces,9084,777
0.5,cup,9084,5
5.5,cups,9087,6
3,tablespoons,9087,2
2,teaspoons,9087,3
1.5,teaspoons,9087,0
1.5,cups,9087,11
0.5,cup,9087,40
0.625,cup,9087,5
2,NULL,9088,925
0.25,cup,9088,5
0.5,cup,9088,22
0.25,cup,9088,14
1,container,9089,299
1,can,9089,385
1,can,9089,315
0.5,cup,9090,5
2,cups,9090,2
1,teaspoon,9090,12
4,NULL,9090,4
1,tablespoon,9090,42
0.25,cup,9090,242
1,tablespoon,9090,114
1,NULL,9090,1302
8,cups,9091,805
1.5,pounds,9091,1303
1,cup,9091,44
3,sprigs,9091,1066
2,NULL,9091,1223
1,NULL,9091,813
0.5,cup,9091,435
0.75,teaspoon,9091,2
0,NULL,9091,51
0,NULL,9091,780
1,cup,9092,286
0.25,cup,9092,541
0.25,cup,9092,433
0.25,cup,9092,5
1,cup,9092,2
0.25,cup,9092,242
1.5,cups,9092,446
0.25,cup,9092,433
1,teaspoon,9092,12
1.5,cups,9092,1304
1,package,9092,1305
0.25,cup,9092,272
1,cup,9092,286
0.25,cup,9092,541
0.25,cup,9092,433
1,NULL,9093,1302
3,NULL,9093,4
0.666666667,cup,9093,2
0.5,teaspoon,9093,3
0.333333333,cup,9093,37
1,cup,9093,62
1,cup,9093,487
1.5,cups,9093,41
2,packages,9094,1079
6,NULL,9094,4
3.5,cups,9094,11
0.5,cup,9094,5
4,tablespoons,9094,6
1,cup,9094,2
1,package,9095,1306
6,NULL,9095,4
3.5,cups,9095,11
0.5,cup,9095,5
4,tablespoons,9095,6
1,cup,9095,2
2,cans,9096,650
4,tablespoons,9096,5
0.333333333,cup,9096,6
3,tablespoons,9096,2
1,teaspoon,9096,3
0.125,teaspoon,9096,597
3,NULL,9096,4
1,cup,9096,11
1,NULL,9096,598
1,can,9097,1307
2,cans,9097,46
5,NULL,9097,4
2,cups,9097,871
1,cup,9097,272
2,tablespoons,9097,6
2,tablespoons,9097,42
2,tablespoons,9097,2
0.25,cup,9097,5
0,NULL,9097,51
0,NULL,9097,780
2,cans,9098,46
2,cans,9098,650
4,tablespoons,9098,2
4,tablespoons,9098,6
4,tablespoons,9098,11
4,NULL,9098,4
1,can,9099,295
1,cup,9099,40
2,NULL,9099,570
0.25,teaspoon,9099,3
2,NULL,9099,751
2,NULL,9099,611
0.5,cup,9099,25
1,cup,9099,1308
12,ounces,9100,1309
6,ounces,9100,1310
1,recipe,9101,1293
1,can,9101,315
1,can,9101,295
0.5,cup,9101,87
2,tablespoons,9101,207
0.25,teaspoon,9101,145
6,tablespoons,9101,14
1,tablespoon,9101,11
1,tablespoon,9101,2
1,cup,9102,40
0.75,cup,9102,2
1,package,9102,1311
1,cup,9102,292
0.5,cup,9102,74
0.5,cup,9102,17
0.5,teaspoon,9102,18
0.25,teaspoon,9102,145
0.25,teaspoon,9102,146
0.125,teaspoon,9102,65
2,cups,9103,1309
0.75,cup,9103,1312
0.333333333,cup,9103,87
0.25,cup,9103,44
1,teaspoon,9103,3
1,cup,9103,22
0.5,cup,9103,74
0.5,teaspoon,9103,145
0.5,teaspoon,9103,65
0.5,teaspoon,9103,213
0.75,cup,9103,40
2,quarts,9104,1309
0.5,pound,9104,17
1,cup,9104,1313
0.5,cup,9104,25
6,cups,9104,2
2,cups,9105,6
0.75,cup,9105,2
0.75,teaspoon,9105,3
1.5,teaspoons,9105,7
0.5,teaspoon,9105,19
1,cup,9105,628
0.5,cup,9105,311
1,tablespoon,9105,197
1,NULL,9105,27
2,tablespoons,9105,10
0.75,cup,9105,14
1,large,9106,382
1,pound,9106,1309
1.5,cups,9106,2
0.5,cup,9106,215
1,can,9106,73
2,tablespoons,9106,127
1,pound,9108,1314
8,ounces,9108,437
2,cups,9108,2
1,can,9108,297
1,NULL,9108,232
1,cup,9108,392
2,cups,9109,1309
1,large,9109,382
1,cup,9109,2
1,cup,9109,447
1,cup,9109,797
1,cup,9109,73
1,NULL,9109,570
2,cups,9109,33
2,NULL,9110,1315
1,can,9110,295
1,can,9110,297
1,package,9110,83
1,cup,9110,66
1,tablespoon,9110,264
12,ounces,9111,1309
1,cup,9111,2
1,cup,9111,14
1.25,cups,9112,2
0.5,cup,9112,1068
0.25,cup,9112,40
1,package,9112,1311
1,NULL,9112,1285
1,tablespoon,9112,197
1.5,cups,9114,628
1,cup,9114,1316
1,cup,9114,797
1,cup,9114,838
0.333333333,cup,9114,17
0.25,cup,9114,25
2,tablespoons,9114,2
0.25,teaspoon,9114,18
1,container,9114,411
1,NULL,9116,1317
1,container,9116,20
1,can,9116,295
1,cup,9116,25
2,cups,9116,33
3,pounds,9117,1318
0.5,cup,9117,5
1,package,9117,83
24,small,9118,807
10,NULL,9118,949
4,tablespoons,9118,5
2,tablespoons,9118,6
2,cups,9118,195
1,teaspoon,9118,3
2,teaspoons,9118,927
2,teaspoons,9118,129
2,teaspoons,9118,127
4,tablespoons,9118,258
2,pinches,9118,793
1,cup,9120,481
2,cups,9120,44
2,cups,9120,797
0.25,cup,9120,258
12,ounces,9120,763
12,cups,9120,1319
1,teaspoon,9120,779
1.5,teaspoons,9120,927
1,teaspoon,9120,103
0.5,teaspoon,9120,831
1.5,teaspoons,9120,3
0.5,teaspoon,9120,213
4.5,cups,9120,767
2,NULL,9120,4
1,cup,9121,84
3,NULL,9121,4
0.5,cup,9121,2
1,cup,9121,11
0.5,teaspoon,9121,3
2,teaspoons,9121,291
2,tablespoons,9121,5
1,package,9121,121
0.25,cup,9121,40
0.5,cup,9121,2
1,package,9121,600
0.75,cup,9123,11
2,tablespoons,9123,5
3,NULL,9123,4
1.5,cups,9123,2
1.5,cups,9123,6
1.5,teaspoons,9123,7
1,teaspoon,9123,12
1,pan,9126,1287
1,can,9126,1144
0.75,cup,9126,44
1,cup,9126,797
1,cup,9126,931
0.125,teaspoon,9126,1082
0.125,teaspoon,9126,779
0,NULL,9126,780
2,cups,9126,1320
1,package,9128,112
1,NULL,9128,312
2,cups,9128,40
2,tablespoons,9128,127
1,NULL,9128,570
1,cup,9128,196
1,can,9128,757
0.25,cup,9128,66
1,envelope,9128,534
0.5,teaspoon,9128,21
3,cups,9129,6
1,tablespoon,9129,18
2,teaspoons,9129,19
1.5,teaspoons,9129,65
1,teaspoon,9129,145
0.75,teaspoon,9129,3
1.5,cups,9129,2
1,cup,9129,10
1,cup,9129,1321
0.5,cup,9129,105
2,NULL,9129,4
1,tablespoon,9129,1111
0.5,cup,9129,1322
4,cups,9130,1137
5,tablespoons,9130,5
1,cup,9130,328
0,NULL,9130,51
0,NULL,9130,780
0.666666667,NULL,9130,941
2,NULL,9130,4
8,ounces,9131,1323
3,tablespoons,9131,1324
1,NULL,9131,27
1,package,9131,1325
1,NULL,9131,208
1,cup,9132,6
1,cup,9132,2
1,NULL,9132,27
1,teaspoon,9132,19
1,teaspoon,9132,12
1,can,9132,355
0.5,cup,9132,22
2,pounds,9133,1326
1,cup,9133,375
0.5,cup,9133,17
0.25,cup,9133,68
0.25,cup,9133,40
2,tablespoons,9133,5
1,teaspoon,9133,994
0.666666667,cup,9133,1327
4,teaspoons,9133,1176
0,NULL,9133,51
0,NULL,9133,780
1,recipe,9134,1032
0.25,cup,9134,66
3.666666667,cups,9134,84
1,NULL,9134,27
14,ounces,9134,385
0.5,cup,9134,22
0.25,cup,9134,6
0.25,cup,9134,66
0.25,cup,9134,5
0.5,teaspoon,9134,18
1,cup,9136,44
2,tablespoons,9136,5
2,tablespoons,9136,6
1,cup,9136,11
0.75,NULL,9136,1131
0.5,cup,9136,20
1,tablespoon,9136,2
0.5,teaspoon,9136,3
1,pound,9136,1328
2,cups,9136,1329
1,can ,9137,814
0.75,cup,9137,11
2,cans,9137,1200
1.333333333,NULL,9137,1330
0,NULL,9137,780
2,pounds,9138,1331
2,tablespoons,9138,5
1,cup,9138,25
2,tablespoons,9138,124
2,tablespoons,9138,1332
0,NULL,9138,780
0,NULL,9138,51
1.063,cups,7082,1
3,cups,7082,34
2,tablespoons,7082,79
2,tablespoons,7082,2
1.5,teaspoons,7082,3
2,tablespoons,7082,37
2,teaspoons,7082,0
2,teaspoons,7082,45
3,tablespoons,7082,96
1,NULL,7082,1131
1,cup,7176,11
1,NULL,7176,27
4,tablespoons,7176,184
4,tablespoons,7176,40
0.5,package,7176,112
4,cups,7176,34
1,tablespoon,7176,2
0.5,teaspoon,7176,3
2.25,teaspoons,7176,80
0.5,cup,7176,5
1,cup,7176,22
2,teaspoons,7176,18
0.25,cup,7176,25
0.25,cup,7176,17
1,teaspoon,7176,11
1.5,NULL,7176,15
4,tablespoons,7176,5
1,teaspoon,7176,12
1.5,packages,9139,121
0.5,cup,9139,211
0.5,cup,9139,2
1,tablespoon,9139,2
2.25,tablespoons,9139,207
2,NULL,9139,4
1.5,cups,9139,11
0.75,cup,9139,1333
1,teaspoon,9139,12
0.75,cup,9139,435
10,NULL,9139,1334
1.5,packages,9139,121
0.5,cup,9139,211
0.5,cup,9139,2
1,tablespoon,9139,2
2.25,tablespoons,9139,207
2,NULL,9139,4
1.5,cups,9139,11
0.75,cup,9139,1333
1,teaspoon,9139,12
0.75,cup,9139,435
1,NULL,9139,1334
1,pound,9140,1061
1.5,cups,9140,1335
10,NULL,9140,181
2,small,9142,1298
3,cups,9142,805
0.75,cup,9142,272
0.25,teaspoon,9142,21
0.5,teaspoon,9142,830
1.5,teaspoons,9142,3
4,tablespoons,9142,20
0.5,cup,9143,1336
2,cups,9143,767
0.5,cup,9143,1102
0.5,cup,9143,1337
3,tablespoons,9143,5
3,NULL,9143,807
1,tablespoon,9143,58
1,cup,9143,919
0.666666667,cup,9143,823
0.5,teaspoon,9143,197
0,NULL,9143,255
2,cups,9144,620
1,tablespoon,9144,127
1,cup,9144,73
2,cups,9144,295
1,cup,9144,69
0.75,cup,9144,22
0.5,cup,9144,6
0.5,teaspoon,9144,18
0,NULL,9144,51
0.125,cup,9144,5
1,NULL,9146,1338
6,tablespoons,9146,5
4,cups,9146,1
3,tablespoons,9146,882
2,tablespoons,9146,144
2,tablespoons,9146,96
2,tablespoons,9146,922
6,cups,9147,1339
1,cup,9147,797
1,cup,9147,481
2,cups,9147,896
2,cups,9147,1340
2,tablespoons,9147,154
2,tablespoons,9147,1341
2,tablespoons,9147,1116
2,tablespoons,9147,258
1.5,teaspoons,9147,3
1,teaspoon,9147,213
6,tablespoons,9147,767
2,NULL,9148,1342
2,bulbs,9148,1343
2,NULL,9148,72
1,NULL,9148,1344
0.5,head,9148,1150
1,NULL,9148,1345
1,NULL,9148,1346
2,ounces,9148,1166
4,tablespoons,9148,100
2,tablespoons,9148,1176
1,NULL,9148,836
1,to taste,9148,1347
2,tablespoons,9149,5
1,loaf,9149,1348
12,NULL,9149,4
3,tablespoons,9149,12
5,cups,9149,693
3,cups,9149,2
1,pinch,9149,18
1,pinch,9149,21
3,cups,9150,1349
2,NULL,9150,920
3,NULL,9150,1350
1,NULL,9151,565
1.5,cups,9151,196
1,package,9151,83
1,can,9151,297
2,cups,9151,272
1,cup,9151,66
5,NULL,9154,1351
2,packages,9154,83
8,ounces,9154,20
0.5,cup,9154,11
2,teaspoons,9154,1352
0,NULL,9154,780
2,cups,9155,1353
0.333333333,cup,9155,49
2,tablespoons,9155,994
2,tablespoons,9155,1354
2.5,teaspoons,9155,126
0.75,cup,9155,5
0,NULL,9155,1015
14,pounds,9155,1338
2,cups,9155,44
1,cup,9155,797
1,cup,9155,1355
2,cups,9155,805
3,tablespoons,9155,6
1,teaspoon,9155,994
1,NULL,9155,813
2,tablespoons,9155,1356
7,cups,9156,953
3,pounds,9156,1357
1.5,pounds,9156,1358
1.25,pounds,9156,1359
8,cloves,9156,116
1,NULL,9156,813
1,teaspoon,9156,103
0.75,cup,9156,5
3,NULL,9156,807
0,NULL,9156,1015
1,can,9157,385
0.333333333,cup,9157,127
0.333333333,cup,9157,303
0.333333333,cup,9157,25
1,can,9157,73
1,container,9157,299
1,NULL,9157,1360
1.5,cups,9159,1361
1,NULL,9159,27
1,cup,9159,84
0.5,cup,9159,2
0.5,teaspoon,9159,18
0.25,teaspoon,9159,21
0.25,teaspoon,9159,3
1,NULL,9159,1362
1,cup,9159,392
2,cups,9160,41
2,tablespoons,9160,188
2,teaspoons,9160,196
1.25,cups,9160,6
0.75,teaspoon,9160,19
0.5,teaspoon,9160,3
0.5,cup,9160,5
0.5,cup,9160,2
0.5,cup,9160,22
1,NULL,9160,27
0.5,cup,9160,25
2,cans,9161,1200
1,cube,9161,1363
1,NULL,9161,785
1,teaspoon,9161,770
1,tablespoon,9161,5
0.125,teaspoon,9161,1364
1,cup,9162,1326
4,cups,9162,40
6,tablespoons,9162,5
6,tablespoons,9162,6
3,cups,9162,11
0,NULL,9162,51
0,NULL,9162,780
2,NULL,9163,570
1,cup,9163,2
2,cups,9163,196
1.5,cups,9163,211
1,pound,9163,1309
1,NULL,9163,382
1.5,cups,9163,73
2,cups,9163,1365
1.5,cups,9163,1366
1,pound,9164,949
0.75,cup,9164,325
1,tablespoon,9164,21
1,teaspoon,9164,3
2.5,cups,9165,805
1,cup,9165,926
3,tablespoons,9165,127
2,teaspoons,9165,100
2,teaspoons,9165,68
2,NULL,9165,1367
1,cup,9165,1365
1.5,tablespoons,9165,1368
3,cans,9166,1369
2,NULL,9166,4
1,cup,9166,1370
0.5,cup,9166,5
0.5,teaspoon,9166,793
0.25,teaspoon,9166,213
6,large ,9167,611
3,tablespoons,9167,1176
6,tablespoons,9167,100
1,teaspoon,9167,169
1,NULL,9167,861
1,cup,9167,865
0.25,cup,9167,1116
0,NULL,9167,780
2,pounds,9169,1309
2,tablespoons,9169,197
3,NULL,9169,1371
1,pint,9169,14
2,cups,9169,22
2,cups,9169,40
5,stalks,9170,778
1.5,cups,9170,44
5,cups,9170,1372
0.5,cup,9170,456
8,ounces,9170,1373
0.25,cup,9170,258
1,teaspoon,9170,141
1,teaspoon,9170,3
1,teaspoon,9170,793
1,teaspoon,9170,927
0.5,teaspoon,9170,21
2,NULL,9170,4
2,cups,9170,805
7,large,9171,1374
1,cup,9171,11
2,tablespoons,9171,5
0,NULL,9171,51
0,NULL,9171,780
1,NULL,9172,1375
1,cup,9172,2
0.5,cup,9172,62
0.5,cup,9172,40
1,teaspoon,9172,19
1,NULL,9174,566
1,package,9174,83
0.5,cup,9174,433
0.5,NULL,9174,15
1,container,9174,299
15,NULL,9174,1376
2,NULL,9175,1377
1,cup ,9175,235
0.5,cup,9175,1176
0.5,cup,9175,2
2,tablespoons,9175,1111
0.5,teaspoon,9175,213
0.25,teaspoon,9175,3
0.5,cup,9175,366
0.75,NULL,9176,15
0.5,cup,9176,548
1,package,9176,377
1,envelope,9176,534
1,NULL,9176,1360
3,cups,9177,6
0.5,cup,9177,2
1,cup,9177,5
0.5,teaspoon,9177,3
4,NULL,9177,4
1.5,cups,9177,62
1.5,cups,9177,2
3,tablespoons,9177,37
1.5,teaspoons,9177,12
2.5,cups,9177,66
1,package,9178,171
0.5,cup,9178,37
1,NULL,9178,27
3,NULL,9178,4
1,teaspoon,9178,12
1.5,cups,9178,75
0.5,cup,9178,22
1,cup,9178,66
0.666666667,cup,9178,171
6,tablespoons,9179,5
1.5,pounds,9179,949
1.5,pounds,9179,1378
3,tablespoons,9179,917
2,teaspoons,9179,103
1,teaspoon,9179,829
0,NULL,9179,51
0,NULL,9179,780
2,cups,9179,767
3,NULL,9179,1351
2,NULL,9179,941
2,cups,9179,435
1.25,teaspoons,9179,3
1,teaspoon,9179,213
2,cups,9179,693
4,NULL,9180,1379
6,NULL,9180,4
1,teaspoon,9180,3
2,cups,9180,6
3,slices,9180,1380
2,tablespoons,9180,5
2,cups,9181,144
1,cup,9181,1381
0.5,cup,9181,829
0.5,cup,9181,831
2,tablespoons,9181,3
1,tablespoon,9181,213
2,teaspoons,9181,140
0.5,teaspoon,9181,830
2.5,cups,9182,6
3,tablespoons,9182,22
1,tablespoon,9182,7
0.5,teaspoon,9182,3
0.25,teaspoon,9182,21
0.25,teaspoon,9182,18
0.25,teaspoon,9182,145
0.5,cup,9182,5
2,cups,9182,84
2,cups,9184,84
1,cup,9184,242
1,cup,9184,2
0.5,cup,9184,93
2,NULL,9184,4
1,teaspoon,9184,12
0.5,cup,9184,5
2,pinches,9184,18
1,can,9186,84
1,can,9186,242
4,NULL,9186,4
1.5,cups,9186,2
2,teaspoons,9186,291
1,teaspoon,9186,3
1,package,9186,171
1,cup,9186,66
1,cup,9186,37
1,container,9186,299
3,NULL,9187,4
1,cup,9187,11
0.75,cup,9187,68
0.5,cup,9187,11
1,package,9187,121
1.5,cups,9187,84
3,tablespoons,9187,2
1,teaspoon,9187,18
0.5,teaspoon,9187,65
0.5,teaspoon,9187,147
0.5,teaspoon,9187,21
0.5,teaspoon,9187,145
1,teaspoon,9187,12
2,tablespoons,9187,1322
1,NULL,9189,27
1,tablespoon,9189,6
0.75,cup,9189,2
0.5,teaspoon,9189,3
1.5,cups,9189,84
1.5,cups,9189,242
0.5,teaspoon,9189,18
0.5,teaspoon,9189,145
0.25,teaspoon,9189,21
2,tablespoons,9189,62
1,recipe,9189,1032
1,can,9190,84
1,can,9190,242
3,NULL,9190,4
1,cup,9190,2
0.5,teaspoon,9190,3
4,teaspoons,9190,291
1,package,9190,171
0.75,cup,9190,5
1,cup,9190,25
6,cups,9191,805
1.5,teaspoons,9191,3
4,cups,9191,84
1,teaspoon,9191,258
1,cup,9191,44
0.5,teaspoon,9191,994
1,clove,9191,116
0.5,cup,9191,272
5,NULL,9191,1382
1,package,9192,633
1,cup,9192,84
0.5,teaspoon,9192,291
1,large,9194,598
0.25,cup,9194,74
3,tablespoons,9194,49
2.5,teaspoons,9194,832
2,teaspoons,9194,704
1,teaspoon,9194,3
0.333333333,cup,9194,10
3,packages,9194,1079
0.5,cup,9194,904
2,pounds,9195,1303
2,cups,9195,5
2,cups,9195,115
2,cups,9195,1042
10,cups,9195,839
1,teaspoon,9195,103
1,teaspoon,9195,831
1,teaspoon,9195,1383
1,teaspoon,9195,829
12,pounds,9195,1338
0,NULL,9195,1384
3,tablespoons,9196,5
3,cups,9196,105
1,cup,9196,841
1.25,pounds,9196,1374
1.25,pounds,9196,1385
1.25,pounds,9196,72
1.25,pounds,9196,925
1.25,pounds,9196,1358
0,NULL,9196,255
1,clove,9197,116
2,NULL,9197,1386
2,teaspoons,9197,345
0.25,cup,9197,732
1,head,9197,1150
0.25,NULL,9197,941
0,NULL,9197,255
4,NULL,9200,1358
4,NULL,9200,72
2,tablespoons,9200,2
2,tablespoons,9200,5
0.25,cup,9200,11
5,cups,9203,1387
0.25,cup,9203,6
1,cup,9203,40
1,teaspoon,9203,779
1,teaspoon,9203,3
0.5,teaspoon,9203,213
0.25,teaspoon,9203,1082
1,can,9204,1369
1,can,9204,46
1,container,9204,20
2,NULL,9204,4
0.5,cup,9204,5
2,tablespoons,9204,2
1,package,9204,1292
2,pounds,9206,1388
1,tablespoon,9206,1389
2,tablespoons,9206,40
1,package,9207,83
2,cloves,9207,116
0.5,teaspoon,9207,811
0.5,NULL,9207,785
0.25,cup,9207,1390
0.25,cup,9207,973
0.25,cup,9207,1126
0.25,cup,9207,191
1.5,tablespoons,9207,127
3.5,pounds,9208,925
0.75,cup,9208,58
1,NULL,9208,382
0.333333333,cup,9208,706
0.25,cup,9208,5
1,teaspoon,9208,291
1,package,9208,437
6,large,9209,925
0.5,cup,9209,5
2,cups,9209,2
1,teaspoon,9209,18
1,teaspoon,9209,21
1,tablespoon,9209,12
0,NULL,9209,51
1.5,cups,9210,74
1,cup,9210,44
1,NULL,9210,1391
1,cup,9210,87
0.75,cup,9210,2
0.25,cup,9210,127
1,NULL,9210,998
1,tablespoon,9210,261
1,tablespoon,9210,129
1,teaspoon,9210,958
0.125,teaspoon,9210,65
4,NULL,9210,1392
2,pounds,9211,1393
1,small,9211,801
1,can ,9211,776
1,container,9211,20
0.25,cup,9211,5
1.5,cups,9211,781
1,package,9214,1394
2,NULL,9214,1395
1,cup,9214,66
2,packages,9214,1396
2,tablespoons,9214,100
6,NULL,9214,1397
0.5,cup,9214,487
4,NULL,9215,1398
1,cup,9215,100
2,NULL,9215,982
1,large,9215,1161
2,tablespoons,9215,3
1,pinch,9215,213
1,teaspoon,9215,169
2,tablespoons,9215,114
5,slices,9215,834
2,tablespoons,9215,784
3.5,cups,9217,6
2,cups,9217,89
0.666666667,cup,9217,2
2,cups,9217,84
1,cup,9217,10
0.666666667,cup,9217,90
2,teaspoons,9217,19
1,teaspoon,9217,3
1,teaspoon,9217,21
1.5,teaspoons,9217,18
0.666666667,cup,9217,303
1,cup,9217,673
40,ounces,9218,1399
0.25,cup,9218,5
1,pinch,9218,3
3,cups,9218,799
0.75,cup,9218,49
10,NULL,9218,524
1,can,9219,1400
1,cup,9219,2
2,NULL,9219,4
0.333333333,cup,9219,5
0.333333333,cup,9219,11
1,teaspoon,9219,12
1,cup,9219,22
1,cup,9219,66
0.333333333,cup,9219,6
0.333333333,cup,9219,5
5,NULL,9220,925
0.25,cup,9220,1401
0.5,cup,9220,22
3,tablespoons,9220,14
1,pinch,9220,18
1,package,9220,437
2,pounds,9221,654
2,NULL,9221,4
1.5,cups,9221,2
0.25,cup,9221,5
0.333333333,cup,9221,385
1,cup,9221,1092
0.5,cup,9221,66
0.25,cup,9221,5
3,tablespoons,9221,58
3,cups,9222,754
1,cup,9222,2
0.5,cup,9222,5
0.333333333,cup,9222,242
2,NULL,9222,4
1,teaspoon,9222,12
0.333333333,cup,9222,5
1,cup,9222,66
1,cup,9222,367
0.5,cup,9222,6
3,cups,9223,754
0.333333333,cup,9223,22
0.333333333,cup,9223,1402
2,tablespoons,9223,37
1,teaspoon,9223,12
0.5,teaspoon,9223,3
2,NULL,9223,187
0.5,cup,9223,22
0.25,cup,9223,6
2,tablespoons,9223,5
3,cups,9224,754
1,cup,9224,2
2,NULL,9224,4
0.5,cup,9224,5
0.5,teaspoon,9224,12
1,cup,9224,303
1,cup,9224,22
0.333333333,cup,9224,6
1,cup,9224,66
0.333333333,cup,9224,5
3,cups,9225,754
0.75,cup,9225,2
0.333333333,cup,9225,5
2.333333333,NULL,9225,4
1,teaspoon,9225,12
0.5,cup,9225,11
1,cup,9225,303
0.333333333,cup,9225,6
1,cup,9225,22
1,cup,9225,311
0.333333333,cup,9225,184
2,cups,9226,904
1.5,cups,9226,106
10,cups,9226,1403
1,tablespoon,9226,937
0.5,cup,9226,258
2,teaspoons,9226,3
1,teaspoon,9226,213
2,cups,9226,149
2.5,pounds,9227,1404
1.5,cups,9227,1127
2,NULL,9227,4
0.333333333,cup,9227,11
1,can,9228,1200
1,pound,9228,1405
1,can,9228,1122
1,NULL,9228,801
0.75,cup,9228,2
0.666666667,cup,9228,114
0.333333333,cup,9228,10
0.5,teaspoon,9228,3
0.5,teaspoon,9228,213
0.5,teaspoon,9228,143
1,pound,9229,1309
1,can,9229,1406
1.5,cups,9229,1407
0.25,cup,9229,14
0.666666667,cup,9229,2
1,tablespoon,9229,197
1,NULL,9230,1408
4,tablespoons,9230,5
1,small,9230,801
2,stalks,9230,778
2,NULL,9230,72
3,tablespoons,9230,144
1,teaspoon,9230,169
0,NULL,9230,255
2,cubes ,9230,882
2,cups,9230,40
3,NULL,9230,888
1.5,cups,9230,1335
3,tablespoons,9230,6
0.5,cup,9230,11
1,pound,9231,1409
3,tablespoons,9231,770
1,NULL,9231,836
2,teaspoons,9231,829
4,large,9232,1357
4,tablespoons,9232,11
0,NULL,9232,51
2,tablespoons,9232,5
0.25,NULL,9232,1410
1,loaf,9233,241
1,can ,9233,814
1,can,9233,1411
2,tablespoons,9233,40
1,teaspoon,9233,779
0,NULL,9233,51
0,NULL,9233,780
0.5,cup,9233,926
0.25,cup,9233,919
0.5,cup,9233,949
0.5,cup,9233,66
0.25,cup,9233,1412
1.5,pounds,9235,72
2,pounds,9235,1359
0.5,cup,9235,5
1,pinch,9235,21
0,NULL,9235,51
0,NULL,9235,780
2,cups,9236,33
1,ounce,9236,1413
1.75,pounds,9236,1414
6,tablespoons,9236,106
4,cups,9236,1415
1,cup,9236,1067
1.25,pounds,9236,1416
0.5,pound,9236,1417
2,cups,9236,797
1,cup,9236,258
1,cup,9236,1418
3,tablespoons,9236,994
2,tablespoons,9236,1419
2,NULL,9236,4
0.75,cup,9236,805
0,NULL,9236,51
0,NULL,9236,780
1,cup,9236,1413
0.5,cup,9237,2
0.5,cup,9237,127
2,teaspoons,9237,1201
1,NULL,9237,836
0.5,teaspoon,9237,3
0.666666667,cup,9237,10
1,tablespoon,9237,8
1,head,9237,1150
4,NULL,9237,1420
1,cup,9237,1421
0.25,cup,9237,919
1,NULL,9237,301
1,NULL,9237,1422
3,tablespoons,9238,1423
1.5,cups,9238,11
0.5,cup,9238,10
0.5,cup,9238,2
1,teaspoon,9238,2
2,NULL,9238,4
1,teaspoon,9238,3
1,tablespoon,9238,0
6.5,cups,9238,6
0.5,cup,9238,196
0.5,cup,9238,1
1.5,cups,9239,6
0.75,teaspoon,9239,3
0.75,cup,9239,11
3,NULL,9239,4
0.75,cup,9239,40
0.5,cup,9239,1424
10,NULL,9241,1425
1,cup,9241,164
4,NULL,9241,292
1,tablespoon,9241,103
4,tablespoons,9241,5
1,tablespoon,9241,10
1,NULL,9241,1426
1,NULL,9241,801
1,NULL,9241,956
1,stalk,9241,778
1,clove,9241,116
1,NULL,9241,813
3,NULL,9241,1223
1,sprig,9241,1239
1,sprig,9241,1427
0.25,cup,9241,325
1,teaspoon,9241,148
1,can,9241,1428
1,tablespoon,9241,207
0.25,cup,9241,40
0,NULL,9241,51
0,NULL,9241,780
1,cup,9243,106
1,NULL,9243,15
1,pound,9243,52
1,quart,9243,370
12,ounces,9244,493
4,squares,9244,346
1.5,cups,9244,6
0.5,teaspoon,9244,7
0.125,teaspoon,9244,3
10,tablespoons,9244,106
0.75,cup,9244,2
3,NULL,9244,4
3,teaspoons,9244,12
0.75,cup,9244,1429
1,cup,9245,106
0.333333333,cup,9245,2
2,cups,9245,6
2,teaspoons,9245,13
0.125,teaspoon,9245,3
1,cup,9245,609
5,tablespoons,9246,106
0.5,cup,9246,2
0.5,cup,9246,1430
1,NULL,9246,27
1,NULL,9246,208
1.25,cups,9246,6
1,NULL,9246,280
1.25,teaspoons,9246,145
1,teaspoon,9246,18
0.5,teaspoon,9246,146
0.5,teaspoon,9246,21
0.25,teaspoon,9246,3
1,teaspoon,9246,19
0.5,cup,9246,460
2,tablespoons,9246,106
2,ounces,9246,83
0.666666667,NULL,9246,384
0.25,teaspoon,9246,31
1,NULL,9248,15
1,package,9248,83
0.5,teaspoon,9248,12
2,squares,9248,305
0,NULL,9248,51
1,package,9248,1431
2,NULL,9251,1432
2,pounds,9251,1433
1,pound,9251,1434
1.5,cups,9251,1349
0,NULL,9251,51
0,NULL,9251,780
1,teaspoon,9251,21
1,NULL,9251,88
2.5,pounds,9253,1435
1,cup,9253,49
4,NULL,9253,853
2.5,tablespoons,9253,74
2.5,tablespoons,9253,770
0,NULL,9253,51
0,NULL,9253,780
1,cup,9254,5
1.5,cups,9254,22
3,NULL,9254,4
1,teaspoon,9254,18
1,teaspoon,9254,19
1,teaspoon,9254,3
1,teaspoon,9254,12
2.5,cups,9254,6
